0,1,2,3,4,5,6,7,8,9
17.911367639718947,10.362292533831921,10.83777041747727,10.888569408971867,0.0,0.0,0.0,0.0,30.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
13.80225999072538,6.200338982456994,17.894154338860293,12.103246687957327,0.0,0.0,0.0,0.0,30.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2.0102976373450017,6.546964688954011,15.344226125801047,26.098511547899943,0.0,0.0,0.0,0.0,30.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
12.715906270950967,14.656189617350195,17.72724628308011,4.900657828618731,0.0,0.0,0.0,0.0,30.0,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
15.29583510902159,16.06554617778434,4.681409759573833,13.95720895362024,0.0,0.0,0.0,0.0,30.0,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
11.589533648824837,2.5096779626194756,19.032809835895172,16.86797855266051,0.0,0.0,0.0,0.0,30.0,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
6.932358342497821,25.914679775920575,8.554990313481566,8.597971568100041,0.0,0.0,0.0,0.0,30.0,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
22.142208011464792,19.9098714269908,1.3139838700886948,6.633936691455718,0.0,0.0,0.0,0.0,30.0,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
10.658500224848012,19.486739370706182,17.407789242240153,2.4469711622056565,0.0,0.0,0.0,0.0,30.0,0.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5.764160903459658,4.450057884636134,7.560536177897988,32.225245034006214,0.0,0.0,0.0,0.0,30.0,0.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
